BCW-000212_02220_2	68d8fcb041b01c3c50a359333437ab3b	97	Gene3D	G3DSA:3.30.70.100		2	96	8.6E-13	T	02-04-2020
BCW-000212_02220_2	68d8fcb041b01c3c50a359333437ab3b	97	ProSiteProfiles	PS51725	ABM domain profile.	3	94	12.458	T	02-04-2020	IPR007138	Antibiotic biosynthesis monooxygenase domain	
BCW-000212_02220_2	68d8fcb041b01c3c50a359333437ab3b	97	Pfam	PF03992	Antibiotic biosynthesis monooxygenase	3	79	7.2E-11	T	02-04-2020	IPR007138	Antibiotic biosynthesis monooxygenase domain	
BCW-000212_02220_2	68d8fcb041b01c3c50a359333437ab3b	97	SUPERFAMILY	SSF54909		3	95	3.35E-16	T	02-04-2020	IPR011008	Dimeric alpha-beta barrel	
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	Gene3D	G3DSA:3.90.550.10		96	314	6.2E-77	T	02-04-2020	IPR029044	Nucleotide-diphospho-sugar transferases	
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	Pfam	PF03552	Cellulose synthase	278	382	1.4E-6	T	02-04-2020	IPR005150	Cellulose synthase	GO:0016020|GO:0016760|GO:0030244
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	Pfam	PF00535	Glycosyl transferase family 2	106	276	1.2E-29	T	02-04-2020	IPR001173	Glycosyltransferase 2-like	
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PRINTS	PR01439	Cellulose synthase subunit A signature	29	49	8.1E-18	T	02-04-2020	IPR003919	Cellulose synthase, subunit A	GO:0006011|GO:0016020|GO:0016759|GO:0035438
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PRINTS	PR01439	Cellulose synthase subunit A signature	463	487	8.1E-18	T	02-04-2020	IPR003919	Cellulose synthase, subunit A	GO:0006011|GO:0016020|GO:0016759|GO:0035438
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PRINTS	PR01439	Cellulose synthase subunit A signature	112	131	8.1E-18	T	02-04-2020	IPR003919	Cellulose synthase, subunit A	GO:0006011|GO:0016020|GO:0016759|GO:0035438
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PRINTS	PR01439	Cellulose synthase subunit A signature	57	82	8.1E-18	T	02-04-2020	IPR003919	Cellulose synthase, subunit A	GO:0006011|GO:0016020|GO:0016759|GO:0035438
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PRINTS	PR01439	Cellulose synthase subunit A signature	354	380	8.1E-18	T	02-04-2020	IPR003919	Cellulose synthase, subunit A	GO:0006011|GO:0016020|GO:0016759|GO:0035438
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PRINTS	PR01439	Cellulose synthase subunit A signature	423	442	8.1E-18	T	02-04-2020	IPR003919	Cellulose synthase, subunit A	GO:0006011|GO:0016020|GO:0016759|GO:0035438
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PRINTS	PR01439	Cellulose synthase subunit A signature	499	520	8.1E-18	T	02-04-2020	IPR003919	Cellulose synthase, subunit A	GO:0006011|GO:0016020|GO:0016759|GO:0035438
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PANTHER	PTHR43867:SF2		23	589	9.7E-124	T	02-04-2020
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	Coils	Coil		656	659	-	T	02-04-2020
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	CDD	cd06421	CESA_CelA_like	103	335	5.90515E-110	T	02-04-2020
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	SUPERFAMILY	SSF53448		102	386	2.57E-50	T	02-04-2020	IPR029044	Nucleotide-diphospho-sugar transferases	
BCW-000631_00806_9	c5ddc8cc21ce313b6227c609a20e9271	659	PANTHER	PTHR43867		23	589	9.7E-124	T	02-04-2020
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	SUPERFAMILY	SSF53182		1	204	4.71E-67	T	02-04-2020	IPR036440	Peptidase C15, pyroglutamyl peptidase I-like superfamily	
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	PIRSF	PIRSF015592		1	213	5.7E-82	T	02-04-2020	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0005829|GO:0006508|GO:0016920
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	PANTHER	PTHR23402		1	202	4.4E-71	T	02-04-2020	IPR016125	Peptidase C15, pyroglutamyl peptidase I-like	
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	ProSitePatterns	PS01334	Pyrrolidone-carboxylate peptidase cysteine active site.	128	142	-	T	02-04-2020	IPR033694	Pyroglutamyl peptidase I, Cys active site	
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	Hamap	MF_00417	Pyrrolidone-carboxylate peptidase [pcp].	1	199	40.886	T	02-04-2020	IPR029762	Pyroglutamyl peptidase I, bacterial-type	GO:0005829|GO:0006508|GO:0008234|GO:0016920
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	PANTHER	PTHR23402:SF1		1	202	4.4E-71	T	02-04-2020
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	TIGRFAM	TIGR00504	pyro_pdase: pyroglutamyl-peptidase I	2	201	4.1E-70	T	02-04-2020	IPR029762	Pyroglutamyl peptidase I, bacterial-type	GO:0005829|GO:0006508|GO:0008234|GO:0016920
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	CDD	cd00501	Peptidase_C15	1	194	1.92491E-92	T	02-04-2020	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0005829|GO:0006508|GO:0016920
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	Gene3D	G3DSA:3.40.630.20		1	213	2.7E-75	T	02-04-2020	IPR036440	Peptidase C15, pyroglutamyl peptidase I-like superfamily	
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	Pfam	PF01470	Pyroglutamyl peptidase	1	200	1.6E-97	T	02-04-2020	IPR016125	Peptidase C15, pyroglutamyl peptidase I-like	
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	PRINTS	PR00706	Pyroglutamyl peptidase I (C15) family signature	60	72	2.0E-46	T	02-04-2020	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0005829|GO:0006508|GO:0016920
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	PRINTS	PR00706	Pyroglutamyl peptidase I (C15) family signature	160	172	2.0E-46	T	02-04-2020	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0005829|GO:0006508|GO:0016920
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	PRINTS	PR00706	Pyroglutamyl peptidase I (C15) family signature	78	98	2.0E-46	T	02-04-2020	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0005829|GO:0006508|GO:0016920
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	PRINTS	PR00706	Pyroglutamyl peptidase I (C15) family signature	130	146	2.0E-46	T	02-04-2020	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0005829|GO:0006508|GO:0016920
BCW-000270_01637_6	55e83c9f9ed1d20fd7a98c04e7b6bf7c	215	PRINTS	PR00706	Pyroglutamyl peptidase I (C15) family signature	3	26	2.0E-46	T	02-04-2020	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0005829|GO:0006508|GO:0016920
BCW-000270_02492_6	e479d969c4a8f4df8b33db45eab00f49	267	SFLD	SFLDG01140	C2.B: Phosphomannomutase and Phosphatase Like	1	263	2.242E-44	T	02-04-2020
BCW-000270_02492_6	e479d969c4a8f4df8b33db45eab00f49	267	SFLD	SFLDS00003	Haloacid Dehalogenase	1	263	2.242E-44	T	02-04-2020
BCW-000270_02492_6	e479d969c4a8f4df8b33db45eab00f49	267	Gene3D	G3DSA:3.30.1240.10		83	189	9.1E-57	T	02-04-2020
BCW-000270_02492_6	e479d969c4a8f4df8b33db45eab00f49	267	Pfam	PF08282	haloacid dehalogenase-like hydrolase	5	259	2.1E-41	T	02-04-2020
BCW-000270_02492_6	e479d969c4a8f4df8b33db45eab00f49	267	Gene3D	G3DSA:3.40.50.1000		3	259	9.1E-57	T	02-04-2020	IPR023214	HAD superfamily	
BCW-000270_02492_6	e479d969c4a8f4df8b33db45eab00f49	267	SUPERFAMILY	SSF56784		1	264	1.17E-54	T	02-04-2020	IPR036412	HAD-like superfamily	
BCW-000270_02492_6	e479d969c4a8f4df8b33db45eab00f49	267	TIGRFAM	TIGR01484	HAD-SF-IIB: HAD hydrolase, family IIB	4	232	4.0E-20	T	02-04-2020	IPR006379	HAD-superfamily hydrolase, subfamily IIB	
BCW-000270_02492_6	e479d969c4a8f4df8b33db45eab00f49	267	PANTHER	PTHR10000		2	263	3.6E-43	T	02-04-2020
BCW-000270_01196_6	59c70d257fd957b03961ffd67a4b52f1	324	Gene3D	G3DSA:1.10.443.10		109	319	5.4E-38	T	02-04-2020	IPR013762	Integrase-like, catalytic domain superfamily	GO:0003677|GO:0006310|GO:0015074
BCW-000270_01196_6	59c70d257fd957b03961ffd67a4b52f1	324	Pfam	PF00589	Phage integrase family	151	304	2.5E-29	T	02-04-2020	IPR002104	Integrase, catalytic domain	GO:0003677|GO:0006310|GO:0015074
BCW-000270_01196_6	59c70d257fd957b03961ffd67a4b52f1	324	SUPERFAMILY	SSF56349		6	305	1.12E-46	T	02-04-2020	IPR011010	DNA breaking-rejoining enzyme, catalytic core	GO:0003677
BCW-000270_01196_6	59c70d257fd957b03961ffd67a4b52f1	324	PANTHER	PTHR30349		9	301	5.4E-37	T	02-04-2020
BCW-000270_01196_6	59c70d257fd957b03961ffd67a4b52f1	324	Pfam	PF02899	Phage integrase, N-terminal SAM-like domain	17	90	2.8E-7	T	02-04-2020	IPR004107	Integrase, SAM-like, N-terminal	GO:0003677|GO:0015074
BCW-000270_01196_6	59c70d257fd957b03961ffd67a4b52f1	324	Gene3D	G3DSA:1.10.150.130		1	108	5.0E-18	T	02-04-2020	IPR010998	Integrase/recombinase, N-terminal	
BCW-000270_01196_6	59c70d257fd957b03961ffd67a4b52f1	324	CDD	cd00397	DNA_BRE_C	149	302	9.08073E-33	T	02-04-2020
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	Coils	Coil		74	108	-	T	02-04-2020
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	Gene3D	G3DSA:1.10.1660.10		1	114	2.1E-31	T	02-04-2020
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	SMART	SM00422		2	70	1.1E-20	T	02-04-2020	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	SUPERFAMILY	SSF46955		2	110	4.4E-29	T	02-04-2020	IPR009061	Putative DNA-binding domain superfamily	
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	Pfam	PF13411	MerR HTH family regulatory protein	2	64	3.2E-19	T	02-04-2020	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	ProSitePatterns	PS00552	MerR-type HTH domain signature.	5	27	-	T	02-04-2020	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	PRINTS	PR00040	MerR bacterial regulatory protein HTH signature	14	27	7.6E-9	T	02-04-2020	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	PRINTS	PR00040	MerR bacterial regulatory protein HTH signature	37	57	7.6E-9	T	02-04-2020	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	PRINTS	PR00040	MerR bacterial regulatory protein HTH signature	3	14	7.6E-9	T	02-04-2020	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	CDD	cd01109	HTH_YyaN	2	107	4.99771E-41	T	02-04-2020
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	PANTHER	PTHR30204		1	107	8.8E-29	T	02-04-2020
BCW-000271_01363_3	cfd6cde9863d03855bc4f1b52df8b6fe	115	ProSiteProfiles	PS50937	MerR-type HTH domain profile.	1	69	31.202	T	02-04-2020	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	CDD	cd14667	3D_containing_proteins	274	356	4.43691E-30	T	02-04-2020
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	SUPERFAMILY	SSF50685		297	345	8.72E-5	T	02-04-2020	IPR036908	RlpA-like domain superfamily	
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	MobiDBLite	mobidb-lite	consensus disorder prediction	235	270	-	T	02-04-2020
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	Coils	Coil		43	84	-	T	02-04-2020
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	MobiDBLite	mobidb-lite	consensus disorder prediction	223	270	-	T	02-04-2020
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	Coils	Coil		189	209	-	T	02-04-2020
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	Pfam	PF06725	3D domain	297	356	1.9E-18	T	02-04-2020	IPR010611	3D domain	GO:0004553|GO:0009254|GO:0019867
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	PANTHER	PTHR39160		39	356	1.9E-33	T	02-04-2020
BCW-000271_01231_7	d7849d48c5c4bd0470c02823d8d55da0	357	Coils	Coil		136	181	-	T	02-04-2020
BCW-000270_02496_5	b004f25fcdca4663538824c3602d32ec	322	Gene3D	G3DSA:1.10.10.10		2	75	2.0E-7	T	02-04-2020	IPR036388	Winged helix-like DNA-binding domain superfamily	
BCW-000270_02496_5	b004f25fcdca4663538824c3602d32ec	322	PANTHER	PTHR18964:SF110		1	264	7.1E-19	T	02-04-2020
BCW-000270_02496_5	b004f25fcdca4663538824c3602d32ec	322	Gene3D	G3DSA:3.30.420.40		97	195	3.6E-10	T	02-04-2020
BCW-000270_02496_5	b004f25fcdca4663538824c3602d32ec	322	Gene3D	G3DSA:3.30.420.40		196	230	3.6E-10	T	02-04-2020
BCW-000270_02496_5	b004f25fcdca4663538824c3602d32ec	322	PANTHER	PTHR18964		1	264	7.1E-19	T	02-04-2020	IPR000600	ROK family	
BCW-000270_02496_5	b004f25fcdca4663538824c3602d32ec	322	SUPERFAMILY	SSF53067		98	189	5.48E-7	T	02-04-2020
BCW-200077_01201_4	bda9746a4fabd745ea9fb92a8369cb81	249	Pfam	PF00756	Putative esterase	14	213	1.2E-8	T	02-04-2020	IPR000801	Putative esterase	
BCW-200077_01201_4	bda9746a4fabd745ea9fb92a8369cb81	249	Gene3D	G3DSA:3.40.50.1820		8	247	7.0E-43	T	02-04-2020	IPR029058	Alpha/Beta hydrolase fold	
BCW-200077_01201_4	bda9746a4fabd745ea9fb92a8369cb81	249	PANTHER	PTHR40841		10	201	4.4E-29	T	02-04-2020
BCW-200077_01201_4	bda9746a4fabd745ea9fb92a8369cb81	249	SUPERFAMILY	SSF53474		10	245	8.03E-44	T	02-04-2020	IPR029058	Alpha/Beta hydrolase fold	
BCW-000271_01227_8	f64096173165ac1bf935ef7849f63d92	312	PANTHER	PTHR42992		1	309	5.2E-123	T	02-04-2020
BCW-000271_01227_8	f64096173165ac1bf935ef7849f63d92	312	PANTHER	PTHR42992:SF2		1	309	5.2E-123	T	02-04-2020
BCW-000271_01227_8	f64096173165ac1bf935ef7849f63d92	312	CDD	cd04187	DPM1_like_bac	8	189	6.41095E-84	T	02-04-2020
BCW-000271_01227_8	f64096173165ac1bf935ef7849f63d92	312	SUPERFAMILY	SSF53448		2	243	7.31E-44	T	02-04-2020	IPR029044	Nucleotide-diphospho-sugar transferases	
BCW-000271_01227_8	f64096173165ac1bf935ef7849f63d92	312	Pfam	PF00535	Glycosyl transferase family 2	7	169	1.0E-32	T	02-04-2020	IPR001173	Glycosyltransferase 2-like	
BCW-000271_01227_8	f64096173165ac1bf935ef7849f63d92	312	Gene3D	G3DSA:3.90.550.10		2	192	2.7E-34	T	02-04-2020	IPR029044	Nucleotide-diphospho-sugar transferases	
BCW-200051_01658_5	8ac976fa3a17131ea17e805551ed2fe7	393	PANTHER	PTHR30349:SF55		6	387	2.3E-45	T	02-04-2020
BCW-200051_01658_5	8ac976fa3a17131ea17e805551ed2fe7	393	Gene3D	G3DSA:1.10.443.10		191	391	2.5E-43	T	02-04-2020	IPR013762	Integrase-like, catalytic domain superfamily	GO:0003677|GO:0006310|GO:0015074
BCW-200051_01658_5	8ac976fa3a17131ea17e805551ed2fe7	393	SUPERFAMILY	SSF56349		71	384	1.38E-55	T	02-04-2020	IPR011010	DNA breaking-rejoining enzyme, catalytic core	GO:0003677
BCW-200051_01658_5	8ac976fa3a17131ea17e805551ed2fe7	393	CDD	cd01189	INT_ICEBs1_C_like	196	373	1.17589E-45	T	02-04-2020
BCW-200051_01658_5	8ac976fa3a17131ea17e805551ed2fe7	393	Gene3D	G3DSA:1.10.150.130		69	190	3.0E-16	T	02-04-2020	IPR010998	Integrase/recombinase, N-terminal	
BCW-200051_01658_5	8ac976fa3a17131ea17e805551ed2fe7	393	Pfam	PF00589	Phage integrase family	191	376	2.0E-26	T	02-04-2020	IPR002104	Integrase, catalytic domain	GO:0003677|GO:0006310|GO:0015074
